_id,augment_ids,champion_id,win_rate,sample_size,tier,patch_version,updated_at
1076_1095_1141_null_26.12,"[1076,1095,1141]",,0,334,S,26.12,2026-06-29T10:17:34.721Z
1095_1141_1301_null_26.12,"[1095,1141,1301]",,0,306,S,26.12,2026-06-29T10:17:34.721Z
1037_1095_1301_null_26.12,"[1037,1095,1301]",,0,290,S,26.12,2026-06-29T10:17:34.721Z
1005_1095_1141_null_26.12,"[1005,1095,1141]",,0,287,S,26.12,2026-06-29T10:17:34.721Z
1037_1076_1095_null_26.12,"[1037,1076,1095]",,0,275,S,26.12,2026-06-29T10:17:34.721Z
1005_1037_1095_null_26.12,"[1005,1037,1095]",,0,267,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1336_null_26.12,"[1077,1134,1336]",,0,828,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1356_null_26.12,"[1077,1134,1356]",,0,429,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1138_null_26.12,"[1077,1134,1138]",,0,390,S,26.12,2026-06-29T10:17:34.721Z
1134_1336_1356_null_26.12,"[1134,1336,1356]",,0,382,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1320_null_26.12,"[1077,1134,1320]",,0,364,S,26.12,2026-06-29T10:17:34.721Z
1134_1320_1336_null_26.12,"[1134,1320,1336]",,0,347,S,26.12,2026-06-29T10:17:34.721Z
1134_1138_1336_null_26.12,"[1134,1138,1336]",,0,344,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1211_null_26.12,"[1077,1134,1211]",,0,330,S,26.12,2026-06-29T10:17:34.721Z
1007_1077_1134_null_26.12,"[1007,1077,1134]",,0,291,S,26.12,2026-06-29T10:17:34.721Z
1007_1134_1336_null_26.12,"[1007,1134,1336]",,0,265,S,26.12,2026-06-29T10:17:34.721Z
1041_1152_1181_null_26.12,"[1041,1152,1181]",,0,713,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,695,S,26.12,2026-06-29T10:17:34.721Z
1013_1152_1181_null_26.12,"[1013,1152,1181]",,0,452,S,26.12,2026-06-29T10:17:34.721Z
1041_1181_2102_null_26.12,"[1041,1181,2102]",,0,417,S,26.12,2026-06-29T10:17:34.721Z
1041_1353_2102_null_26.12,"[1041,1353,2102]",,0,386,S,26.12,2026-06-29T10:17:34.721Z
1181_1353_2102_null_26.12,"[1181,1353,2102]",,0,380,S,26.12,2026-06-29T10:17:34.721Z
1018_1353_2102_null_26.12,"[1018,1353,2102]",,0,253,S,26.12,2026-06-29T10:17:34.721Z
1013_1353_2102_null_26.12,"[1013,1353,2102]",,0,237,S,26.12,2026-06-29T10:17:34.721Z
1013_1041_2102_null_26.12,"[1013,1041,2102]",,0,235,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_1324_null_26.12,"[1152,1181,1324]",,0,226,S,26.12,2026-06-29T10:17:34.721Z
1152_1353_2006_null_26.12,"[1152,1353,2006]",,0,614,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_2006_null_26.12,"[1152,1181,2006]",,0,540,S,26.12,2026-06-29T10:17:34.721Z
1353_2006_2111_null_26.12,"[1353,2006,2111]",,0,280,S,26.12,2026-06-29T10:17:34.721Z
1041_1152_2006_null_26.12,"[1041,1152,2006]",,0,218,S,26.12,2026-06-29T10:17:34.721Z
1138_2006_2111_null_26.12,"[1138,2006,2111]",,0,213,S,26.12,2026-06-29T10:17:34.721Z
1041_1138_1152_null_26.12,"[1041,1138,1152]",,0,186,S,26.12,2026-06-29T10:17:34.721Z
1041_1353_2102_null_26.12,"[1041,1353,2102]",,0,183,S,26.12,2026-06-29T10:17:34.721Z
1138_1181_2111_null_26.12,"[1138,1181,2111]",,0,180,S,26.12,2026-06-29T10:17:34.721Z
1020_1152_1353_null_26.12,"[1020,1152,1353]",,0,169,S,26.12,2026-06-29T10:17:34.721Z
1181_1344_2111_null_26.12,"[1181,1344,2111]",,0,129,S,26.12,2026-06-29T10:17:34.721Z
1005_1037_1420_null_26.12,"[1005,1037,1420]",,0,195,S,26.12,2026-06-29T10:17:34.721Z
1037_1095_1141_null_26.12,"[1037,1095,1141]",,0,163,S,26.12,2026-06-29T10:17:34.721Z
1005_1037_1095_null_26.12,"[1005,1037,1095]",,0,142,S,26.12,2026-06-29T10:17:34.721Z
1005_1076_1420_null_26.12,"[1005,1076,1420]",,0,136,S,26.12,2026-06-29T10:17:34.721Z
1095_1141_1420_null_26.12,"[1095,1141,1420]",,0,134,S,26.12,2026-06-29T10:17:34.721Z
1037_1095_1420_null_26.12,"[1037,1095,1420]",,0,112,S,26.12,2026-06-29T10:17:34.721Z
1005_1141_2133_null_26.12,"[1005,1141,2133]",,0,108,S,26.12,2026-06-29T10:17:34.721Z
1005_1037_2133_null_26.12,"[1005,1037,2133]",,0,109,A,26.12,2026-06-29T10:17:34.721Z
1076_1095_1141_null_26.12,"[1076,1095,1141]",,0,102,A,26.12,2026-06-29T10:17:34.721Z
1005_1037_1141_null_26.12,"[1005,1037,1141]",,0,295,B,26.12,2026-06-29T10:17:34.721Z
1071_1225_1328_null_26.12,"[1071,1225,1328]",,0,791,S,26.12,2026-06-29T10:17:34.722Z
1071_1081_1225_null_26.12,"[1071,1081,1225]",,0,371,S,26.12,2026-06-29T10:17:34.722Z
1081_1225_1328_null_26.12,"[1081,1225,1328]",,0,335,S,26.12,2026-06-29T10:17:34.722Z
1022_1115_1328_null_26.12,"[1022,1115,1328]",,0,316,S,26.12,2026-06-29T10:17:34.722Z
1022_1047_1225_null_26.12,"[1022,1047,1225]",,0,246,S,26.12,2026-06-29T10:17:34.722Z
1022_1081_1225_null_26.12,"[1022,1081,1225]",,0,243,S,26.12,2026-06-29T10:17:34.722Z
1022_1071_1170_null_26.12,"[1022,1071,1170]",,0,217,S,26.12,2026-06-29T10:17:34.722Z
1047_1115_1328_null_26.12,"[1047,1115,1328]",,0,211,S,26.12,2026-06-29T10:17:34.722Z
1081_1087_1225_null_26.12,"[1081,1087,1225]",,0,189,S,26.12,2026-06-29T10:17:34.722Z
1022_1081_1115_null_26.12,"[1022,1081,1115]",,0,184,S,26.12,2026-06-29T10:17:34.722Z
1037_1420_2133_null_26.12,"[1037,1420,2133]",,0,119,S,26.12,2026-06-29T10:17:34.722Z
1037_1141_1420_null_26.12,"[1037,1141,1420]",,0,125,A,26.12,2026-06-29T10:17:34.722Z
1037_1141_2133_null_26.12,"[1037,1141,2133]",,0,125,B,26.12,2026-06-29T10:17:34.722Z
1005_1037_1141_null_26.12,"[1005,1037,1141]",,0,103,D,26.12,2026-06-29T10:17:34.722Z
1152_1353_2006_null_26.12,"[1152,1353,2006]",,0,242,S,26.12,2026-06-29T10:17:34.722Z
1041_1181_1353_null_26.12,"[1041,1181,1353]",,0,181,S,26.12,2026-06-29T10:17:34.722Z
1013_1152_2006_null_26.12,"[1013,1152,2006]",,0,134,S,26.12,2026-06-29T10:17:34.722Z
1353_2006_2102_null_26.12,"[1353,2006,2102]",,0,126,S,26.12,2026-06-29T10:17:34.722Z
1013_1041_1181_null_26.12,"[1013,1041,1181]",,0,110,A,26.12,2026-06-29T10:17:34.722Z
1181_1353_2006_null_26.12,"[1181,1353,2006]",,0,304,B,26.12,2026-06-29T10:17:34.722Z
1013_1181_1353_null_26.12,"[1013,1181,1353]",,0,218,B,26.12,2026-06-29T10:17:34.722Z
1013_1319_1353_null_26.12,"[1013,1319,1353]",,0,109,B,26.12,2026-06-29T10:17:34.722Z
1013_1353_2006_null_26.12,"[1013,1353,2006]",,0,244,C,26.12,2026-06-29T10:17:34.722Z
1353_2006_2077_null_26.12,"[1353,2006,2077]",,0,102,C,26.12,2026-06-29T10:17:34.722Z
1225_1336_1356_null_26.12,"[1225,1336,1356]",,0,462,S,26.12,2026-06-29T10:17:34.722Z
1225_1356_2096_null_26.12,"[1225,1356,2096]",,0,410,S,26.12,2026-06-29T10:17:34.722Z
1225_1336_2096_null_26.12,"[1225,1336,2096]",,0,376,S,26.12,2026-06-29T10:17:34.722Z
1077_1225_1356_null_26.12,"[1077,1225,1356]",,0,351,S,26.12,2026-06-29T10:17:34.722Z
1077_1336_1356_null_26.12,"[1077,1336,1356]",,0,350,S,26.12,2026-06-29T10:17:34.722Z
1022_1225_1336_null_26.12,"[1022,1225,1336]",,0,341,S,26.12,2026-06-29T10:17:34.722Z
1225_1356_2010_null_26.12,"[1225,1356,2010]",,0,333,S,26.12,2026-06-29T10:17:34.722Z
1022_1077_1336_null_26.12,"[1022,1077,1336]",,0,332,S,26.12,2026-06-29T10:17:34.722Z
1336_1356_2096_null_26.12,"[1336,1356,2096]",,0,330,S,26.12,2026-06-29T10:17:34.722Z
1022_1336_1356_null_26.12,"[1022,1336,1356]",,0,316,S,26.12,2026-06-29T10:17:34.722Z
1152_1353_2006_null_26.12,"[1152,1353,2006]",,0,917,S,26.12,2026-06-29T10:17:34.722Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,831,S,26.12,2026-06-29T10:17:34.722Z
1152_1181_2006_null_26.12,"[1152,1181,2006]",,0,769,S,26.12,2026-06-29T10:17:34.722Z
1353_2006_2102_null_26.12,"[1353,2006,2102]",,0,530,S,26.12,2026-06-29T10:17:34.722Z
1181_1353_1361_null_26.12,"[1181,1353,1361]",,0,462,S,26.12,2026-06-29T10:17:34.722Z
1181_1353_2102_null_26.12,"[1181,1353,2102]",,0,441,S,26.12,2026-06-29T10:17:34.722Z
1041_1353_2102_null_26.12,"[1041,1353,2102]",,0,370,S,26.12,2026-06-29T10:17:34.722Z
1041_1152_2006_null_26.12,"[1041,1152,2006]",,0,349,S,26.12,2026-06-29T10:17:34.722Z
1319_1353_1361_null_26.12,"[1319,1353,1361]",,0,337,S,26.12,2026-06-29T10:17:34.722Z
1353_1361_2006_null_26.12,"[1353,1361,2006]",,0,285,S,26.12,2026-06-29T10:17:34.722Z
1019_1129_2132_null_26.12,"[1019,1129,2132]",,0,399,S,26.12,2026-06-29T10:17:34.722Z
1129_1390_2132_null_26.12,"[1129,1390,2132]",,0,291,S,26.12,2026-06-29T10:17:34.722Z
1019_1063_1129_null_26.12,"[1019,1063,1129]",,0,231,S,26.12,2026-06-29T10:17:34.722Z
1063_1129_1138_null_26.12,"[1063,1129,1138]",,0,214,S,26.12,2026-06-29T10:17:34.722Z
1129_1138_1390_null_26.12,"[1129,1138,1390]",,0,184,S,26.12,2026-06-29T10:17:34.722Z
1019_1063_1138_null_26.12,"[1019,1063,1138]",,0,178,S,26.12,2026-06-29T10:17:34.722Z
1019_1129_1390_null_26.12,"[1019,1129,1390]",,0,142,S,26.12,2026-06-29T10:17:34.722Z
1129_1156_2132_null_26.12,"[1129,1156,2132]",,0,138,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_1129_null_26.12,"[1030,1097,1129]",,0,134,S,26.12,2026-06-29T10:17:34.722Z
1129_1138_1388_null_26.12,"[1129,1138,1388]",,0,129,S,26.12,2026-06-29T10:17:34.722Z
1030_1133_2132_null_26.12,"[1030,1133,2132]",,0,128,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_1318_null_26.12,"[1030,1097,1318]",,0,109,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_1133_null_26.12,"[1030,1097,1133]",,0,152,B,26.12,2026-06-29T10:17:34.722Z
1030_1133_1180_null_26.12,"[1030,1133,1180]",,0,105,B,26.12,2026-06-29T10:17:34.722Z
1030_1097_1390_null_26.12,"[1030,1097,1390]",,0,147,D,26.12,2026-06-29T10:17:34.722Z
1097_1323_2077_null_26.12,"[1097,1323,2077]",,0,114,D,26.12,2026-06-29T10:17:34.722Z
1097_1133_2077_null_26.12,"[1097,1133,2077]",,0,108,D,26.12,2026-06-29T10:17:34.722Z
1225_1336_1356_null_26.12,"[1225,1336,1356]",,0,569,S,26.12,2026-06-29T10:17:34.722Z
1077_1336_1356_null_26.12,"[1077,1336,1356]",,0,507,S,26.12,2026-06-29T10:17:34.722Z
1071_1225_1356_null_26.12,"[1071,1225,1356]",,0,401,S,26.12,2026-06-29T10:17:34.722Z
1077_1195_1336_null_26.12,"[1077,1195,1336]",,0,366,S,26.12,2026-06-29T10:17:34.722Z
1195_1336_1356_null_26.12,"[1195,1336,1356]",,0,352,S,26.12,2026-06-29T10:17:34.722Z
1071_1077_1356_null_26.12,"[1071,1077,1356]",,0,335,S,26.12,2026-06-29T10:17:34.722Z
1220_1336_1356_null_26.12,"[1220,1336,1356]",,0,308,S,26.12,2026-06-29T10:17:34.722Z
1022_1336_1356_null_26.12,"[1022,1336,1356]",,0,306,S,26.12,2026-06-29T10:17:34.722Z
1328_1336_1356_null_26.12,"[1328,1336,1356]",,0,283,S,26.12,2026-06-29T10:17:34.722Z
1320_1336_1356_null_26.12,"[1320,1336,1356]",,0,282,S,26.12,2026-06-29T10:17:34.722Z
1353_2006_2102_null_26.12,"[1353,2006,2102]",,0,689,S,26.12,2026-06-29T10:17:34.722Z
1181_1353_2102_null_26.12,"[1181,1353,2102]",,0,624,S,26.12,2026-06-29T10:17:34.722Z
1041_1353_2102_null_26.12,"[1041,1353,2102]",,0,477,S,26.12,2026-06-29T10:17:34.722Z
1041_1152_2006_null_26.12,"[1041,1152,2006]",,0,471,S,26.12,2026-06-29T10:17:34.722Z
1041_1181_2102_null_26.12,"[1041,1181,2102]",,0,427,S,26.12,2026-06-29T10:17:34.722Z
1181_1353_1361_null_26.12,"[1181,1353,1361]",,0,404,S,26.12,2026-06-29T10:17:34.722Z
1152_2006_2102_null_26.12,"[1152,2006,2102]",,0,380,S,26.12,2026-06-29T10:17:34.722Z
1152_1181_2102_null_26.12,"[1152,1181,2102]",,0,333,S,26.12,2026-06-29T10:17:34.722Z
1319_1353_2102_null_26.12,"[1319,1353,2102]",,0,299,S,26.12,2026-06-29T10:17:34.722Z
1353_1361_2006_null_26.12,"[1353,1361,2006]",,0,277,S,26.12,2026-06-29T10:17:34.722Z
1006_1073_1326_null_26.12,"[1006,1073,1326]",,0,345,S,26.12,2026-06-29T10:17:34.722Z
1073_1326_1344_null_26.12,"[1073,1326,1344]",,0,313,S,26.12,2026-06-29T10:17:34.722Z
1019_1073_2083_null_26.12,"[1019,1073,2083]",,0,294,S,26.12,2026-06-29T10:17:34.722Z
1073_1326_2083_null_26.12,"[1073,1326,2083]",,0,281,S,26.12,2026-06-29T10:17:34.722Z
1019_1073_2099_null_26.12,"[1019,1073,2099]",,0,246,S,26.12,2026-06-29T10:17:34.722Z
1019_1326_2083_null_26.12,"[1019,1326,2083]",,0,240,S,26.12,2026-06-29T10:17:34.722Z
1073_2077_2099_null_26.12,"[1073,2077,2099]",,0,229,S,26.12,2026-06-29T10:17:34.722Z
1019_1073_1320_null_26.12,"[1019,1073,1320]",,0,226,S,26.12,2026-06-29T10:17:34.722Z
1073_1326_2137_null_26.12,"[1073,1326,2137]",,0,218,S,26.12,2026-06-29T10:17:34.722Z
1073_2083_2099_null_26.12,"[1073,2083,2099]",,0,213,S,26.12,2026-06-29T10:17:34.722Z
1030_1133_2132_null_26.12,"[1030,1133,2132]",,0,207,S,26.12,2026-06-29T10:17:34.722Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,180,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_1180_null_26.12,"[1030,1097,1180]",,0,146,S,26.12,2026-06-29T10:17:34.722Z
1030_1180_1390_null_26.12,"[1030,1180,1390]",,0,145,S,26.12,2026-06-29T10:17:34.722Z
1133_1390_2132_null_26.12,"[1133,1390,2132]",,0,115,S,26.12,2026-06-29T10:17:34.722Z
1097_1156_2132_null_26.12,"[1097,1156,2132]",,0,109,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_1390_null_26.12,"[1030,1097,1390]",,0,255,A,26.12,2026-06-29T10:17:34.722Z
1030_1097_2132_null_26.12,"[1030,1097,2132]",,0,242,A,26.12,2026-06-29T10:17:34.722Z
1030_1097_1113_null_26.12,"[1030,1097,1113]",,0,109,A,26.12,2026-06-29T10:17:34.722Z
1133_1390_2087_null_26.12,"[1133,1390,2087]",,0,107,A,26.12,2026-06-29T10:17:34.722Z
1058_1138_1336_null_26.12,"[1058,1138,1336]",,0,652,S,26.12,2026-06-29T10:17:34.722Z
1007_1058_1336_null_26.12,"[1007,1058,1336]",,0,419,S,26.12,2026-06-29T10:17:34.722Z
1058_1063_1138_null_26.12,"[1058,1063,1138]",,0,207,S,26.12,2026-06-29T10:17:34.722Z
1058_1077_1336_null_26.12,"[1058,1077,1336]",,0,183,S,26.12,2026-06-29T10:17:34.722Z
1058_1063_1336_null_26.12,"[1058,1063,1336]",,0,162,S,26.12,2026-06-29T10:17:34.722Z
1058_1206_1336_null_26.12,"[1058,1206,1336]",,0,161,S,26.12,2026-06-29T10:17:34.722Z
1058_1073_1336_null_26.12,"[1058,1073,1336]",,0,143,S,26.12,2026-06-29T10:17:34.722Z
1058_1336_2083_null_26.12,"[1058,1336,2083]",,0,133,S,26.12,2026-06-29T10:17:34.722Z
1007_1077_1336_null_26.12,"[1007,1077,1336]",,0,130,S,26.12,2026-06-29T10:17:34.722Z
1322_1336_2010_null_26.12,"[1322,1336,2010]",,0,120,S,26.12,2026-06-29T10:17:34.722Z
1007_1063_1084_null_26.12,"[1007,1063,1084]",,0,126,S,26.12,2026-06-29T10:17:34.722Z
1027_1063_1214_null_26.12,"[1027,1063,1214]",,0,125,S,26.12,2026-06-29T10:17:34.722Z
1007_1027_1063_null_26.12,"[1007,1027,1063]",,0,105,S,26.12,2026-06-29T10:17:34.722Z
1027_1063_1084_null_26.12,"[1027,1063,1084]",,0,199,A,26.12,2026-06-29T10:17:34.722Z
1007_1063_2005_null_26.12,"[1007,1063,2005]",,0,108,A,26.12,2026-06-29T10:17:34.722Z
1063_1084_2005_null_26.12,"[1063,1084,2005]",,0,185,B,26.12,2026-06-29T10:17:34.722Z
1063_1073_2005_null_26.12,"[1063,1073,2005]",,0,111,C,26.12,2026-06-29T10:17:34.722Z
1063_1084_1138_null_26.12,"[1063,1084,1138]",,0,183,D,26.12,2026-06-29T10:17:34.722Z
1063_1084_1214_null_26.12,"[1063,1084,1214]",,0,124,D,26.12,2026-06-29T10:17:34.722Z
1027_1063_1326_null_26.12,"[1027,1063,1326]",,0,104,D,26.12,2026-06-29T10:17:34.722Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,581,S,26.12,2026-06-29T10:17:34.722Z
1030_1098_1390_null_26.12,"[1030,1098,1390]",,0,340,S,26.12,2026-06-29T10:17:34.722Z
1030_1098_2132_null_26.12,"[1030,1098,2132]",,0,321,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_2100_null_26.12,"[1030,1097,2100]",,0,294,S,26.12,2026-06-29T10:17:34.722Z
1097_1388_2132_null_26.12,"[1097,1388,2132]",,0,275,S,26.12,2026-06-29T10:17:34.722Z
1030_1318_2132_null_26.12,"[1030,1318,2132]",,0,207,S,26.12,2026-06-29T10:17:34.722Z
1030_1133_2116_null_26.12,"[1030,1133,2116]",,0,201,S,26.12,2026-06-29T10:17:34.722Z
1098_1388_2132_null_26.12,"[1098,1388,2132]",,0,190,S,26.12,2026-06-29T10:17:34.722Z
1030_1136_1390_null_26.12,"[1030,1136,1390]",,0,188,S,26.12,2026-06-29T10:17:34.722Z
1030_1097_2055_null_26.12,"[1030,1097,2055]",,0,177,S,26.12,2026-06-29T10:17:34.722Z
1225_1356_2010_null_26.12,"[1225,1356,2010]",,0,827,S,26.12,2026-06-29T10:17:34.722Z
1225_1336_1356_null_26.12,"[1225,1336,1356]",,0,675,S,26.12,2026-06-29T10:17:34.722Z
1071_1225_1356_null_26.12,"[1071,1225,1356]",,0,543,S,26.12,2026-06-29T10:17:34.722Z
1077_1225_1356_null_26.12,"[1077,1225,1356]",,0,533,S,26.12,2026-06-29T10:17:34.722Z
1077_1225_2010_null_26.12,"[1077,1225,2010]",,0,482,S,26.12,2026-06-29T10:17:34.722Z
1077_1225_1336_null_26.12,"[1077,1225,1336]",,0,443,S,26.12,2026-06-29T10:17:34.722Z
1077_1336_1356_null_26.12,"[1077,1336,1356]",,0,423,S,26.12,2026-06-29T10:17:34.722Z
1022_1225_1356_null_26.12,"[1022,1225,1356]",,0,415,S,26.12,2026-06-29T10:17:34.722Z
1081_1356_2010_null_26.12,"[1081,1356,2010]",,0,412,S,26.12,2026-06-29T10:17:34.722Z
1225_1328_1356_null_26.12,"[1225,1328,1356]",,0,410,S,26.12,2026-06-29T10:17:34.722Z
1322_1326_1344_null_26.12,"[1322,1326,1344]",,0,189,S,26.12,2026-06-29T10:17:34.722Z
1073_1326_2099_null_26.12,"[1073,1326,2099]",,0,177,S,26.12,2026-06-29T10:17:34.722Z
1138_1344_1345_null_26.12,"[1138,1344,1345]",,0,174,S,26.12,2026-06-29T10:17:34.722Z
1138_1322_1344_null_26.12,"[1138,1322,1344]",,0,156,S,26.12,2026-06-29T10:17:34.722Z
1326_1344_1345_null_26.12,"[1326,1344,1345]",,0,154,S,26.12,2026-06-29T10:17:34.722Z
1138_1211_1344_null_26.12,"[1138,1211,1344]",,0,141,S,26.12,2026-06-29T10:17:34.722Z
1063_1073_1326_null_26.12,"[1063,1073,1326]",,0,124,S,26.12,2026-06-29T10:17:34.722Z
1006_1138_1326_null_26.12,"[1006,1138,1326]",,0,124,S,26.12,2026-06-29T10:17:34.722Z
1073_1326_2107_null_26.12,"[1073,1326,2107]",,0,111,S,26.12,2026-06-29T10:17:34.722Z
1073_1344_2100_null_26.12,"[1073,1344,2100]",,0,103,S,26.12,2026-06-29T10:17:34.722Z
1041_1181_1353_null_26.12,"[1041,1181,1353]",,0,1714,S,26.12,2026-06-29T10:17:34.722Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,1512,S,26.12,2026-06-29T10:17:34.722Z
1152_1353_2006_null_26.12,"[1152,1353,2006]",,0,1493,S,26.12,2026-06-29T10:17:34.722Z
1041_1152_1353_null_26.12,"[1041,1152,1353]",,0,1252,S,26.12,2026-06-29T10:17:34.722Z
1041_1152_1181_null_26.12,"[1041,1152,1181]",,0,1151,S,26.12,2026-06-29T10:17:34.722Z
1041_1181_2006_null_26.12,"[1041,1181,2006]",,0,889,S,26.12,2026-06-29T10:17:34.722Z
1013_1152_1353_null_26.12,"[1013,1152,1353]",,0,709,S,26.12,2026-06-29T10:17:34.722Z
1007_1152_1353_null_26.12,"[1007,1152,1353]",,0,612,S,26.12,2026-06-29T10:17:34.722Z
1041_1152_2006_null_26.12,"[1041,1152,2006]",,0,584,S,26.12,2026-06-29T10:17:34.722Z
1013_1041_1152_null_26.12,"[1013,1041,1152]",,0,529,S,26.12,2026-06-29T10:17:34.722Z
1045_1390_2132_null_26.12,"[1045,1390,2132]",,0,811,S,26.12,2026-06-29T10:17:34.722Z
1045_1133_1390_null_26.12,"[1045,1133,1390]",,0,436,S,26.12,2026-06-29T10:17:34.722Z
1044_1045_1390_null_26.12,"[1044,1045,1390]",,0,330,S,26.12,2026-06-29T10:17:34.722Z
1045_1097_1390_null_26.12,"[1045,1097,1390]",,0,288,S,26.12,2026-06-29T10:17:34.722Z
1097_1390_2132_null_26.12,"[1097,1390,2132]",,0,224,S,26.12,2026-06-29T10:17:34.722Z
1045_1180_1390_null_26.12,"[1045,1180,1390]",,0,162,S,26.12,2026-06-29T10:17:34.722Z
1045_1156_2132_null_26.12,"[1045,1156,2132]",,0,161,S,26.12,2026-06-29T10:17:34.722Z
1045_2128_2132_null_26.12,"[1045,2128,2132]",,0,144,S,26.12,2026-06-29T10:17:34.722Z
1045_1332_1390_null_26.12,"[1045,1332,1390]",,0,141,S,26.12,2026-06-29T10:17:34.722Z
1138_1156_2132_null_26.12,"[1138,1156,2132]",,0,134,S,26.12,2026-06-29T10:17:34.722Z
1097_1138_2132_null_26.12,"[1097,1138,2132]",,0,152,S,26.12,2026-06-29T10:17:34.722Z
1138_1390_2132_null_26.12,"[1138,1390,2132]",,0,139,S,26.12,2026-06-29T10:17:34.722Z
1129_1138_1390_null_26.12,"[1129,1138,1390]",,0,133,S,26.12,2026-06-29T10:17:34.722Z
1029_1129_1344_null_26.12,"[1029,1129,1344]",,0,130,S,26.12,2026-06-29T10:17:34.722Z
1029_1138_1344_null_26.12,"[1029,1138,1344]",,0,115,S,26.12,2026-06-29T10:17:34.722Z
1097_1129_1138_null_26.12,"[1097,1129,1138]",,0,108,S,26.12,2026-06-29T10:17:34.722Z
1129_1138_1156_null_26.12,"[1129,1138,1156]",,0,102,S,26.12,2026-06-29T10:17:34.722Z
1029_1138_2132_null_26.12,"[1029,1138,2132]",,0,279,A,26.12,2026-06-29T10:17:34.722Z
1138_1156_2132_null_26.12,"[1138,1156,2132]",,0,108,A,26.12,2026-06-29T10:17:34.722Z
1029_1129_2132_null_26.12,"[1029,1129,2132]",,0,290,B,26.12,2026-06-29T10:17:34.722Z
1005_1076_1420_null_26.12,"[1005,1076,1420]",,0,186,S,26.12,2026-06-29T10:17:34.722Z
1005_1141_1420_null_26.12,"[1005,1141,1420]",,0,178,S,26.12,2026-06-29T10:17:34.722Z
1076_1331_1420_null_26.12,"[1076,1331,1420]",,0,131,S,26.12,2026-06-29T10:17:34.722Z
1076_1095_1420_null_26.12,"[1076,1095,1420]",,0,125,S,26.12,2026-06-29T10:17:34.722Z
1141_1331_1420_null_26.12,"[1141,1331,1420]",,0,117,S,26.12,2026-06-29T10:17:34.722Z
1095_1141_1420_null_26.12,"[1095,1141,1420]",,0,115,S,26.12,2026-06-29T10:17:34.722Z
1037_1095_1420_null_26.12,"[1037,1095,1420]",,0,112,S,26.12,2026-06-29T10:17:34.722Z
1076_1388_1420_null_26.12,"[1076,1388,1420]",,0,106,S,26.12,2026-06-29T10:17:34.722Z
1088_1420_2133_null_26.12,"[1088,1420,2133]",,0,106,S,26.12,2026-06-29T10:17:34.722Z
1005_1331_1420_null_26.12,"[1005,1331,1420]",,0,104,S,26.12,2026-06-29T10:17:34.722Z
1029_1030_2132_null_26.12,"[1029,1030,2132]",,0,245,S,26.12,2026-06-29T10:17:34.722Z
1030_1098_1390_null_26.12,"[1030,1098,1390]",,0,186,S,26.12,2026-06-29T10:17:34.722Z
1029_1097_2132_null_26.12,"[1029,1097,2132]",,0,166,S,26.12,2026-06-29T10:17:34.722Z
1030_1098_2132_null_26.12,"[1030,1098,2132]",,0,166,S,26.12,2026-06-29T10:17:34.722Z
1029_1097_1390_null_26.12,"[1029,1097,1390]",,0,133,S,26.12,2026-06-29T10:17:34.722Z
1029_1030_1098_null_26.12,"[1029,1030,1098]",,0,130,S,26.12,2026-06-29T10:17:34.722Z
1030_1180_1390_null_26.12,"[1030,1180,1390]",,0,125,S,26.12,2026-06-29T10:17:34.722Z
1030_1156_2132_null_26.12,"[1030,1156,2132]",,0,117,S,26.12,2026-06-29T10:17:34.722Z
1156_1390_2132_null_26.12,"[1156,1390,2132]",,0,113,S,26.12,2026-06-29T10:17:34.722Z
1098_1388_2132_null_26.12,"[1098,1388,2132]",,0,111,S,26.12,2026-06-29T10:17:34.722Z
1013_1181_1353_null_26.12,"[1013,1181,1353]",,0,144,S,26.12,2026-06-29T10:17:34.722Z
1041_1152_1181_null_26.12,"[1041,1152,1181]",,0,111,S,26.12,2026-06-29T10:17:34.722Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,163,A,26.12,2026-06-29T10:17:34.722Z
1181_1324_1353_null_26.12,"[1181,1324,1353]",,0,104,A,26.12,2026-06-29T10:17:34.722Z
1013_1063_1353_null_26.12,"[1013,1063,1353]",,0,103,A,26.12,2026-06-29T10:17:34.722Z
1041_1181_1353_null_26.12,"[1041,1181,1353]",,0,164,C,26.12,2026-06-29T10:17:34.722Z
